ISIN,FISN,CFI,DTI,Linked DTI(s),DTI Long Name,DTI Short Name,DTI Status,Type,Added Date,Amended Date
XTDQ9L7GGS05,AMO COIN/AMO,TMXXXX,DQ9L7GGS0,RKQK5M4KJ,AMO Coin,AMO,Provisional,Referential Instrument,4/22/25,4/22/25
XTSK4500VGM9,ANIMAL CONCERTS TOKEN/ANML,TMXXXX,SK4500VGM,SKNTM0081,Animal Concerts Token,ANML,Provisional,Referential Instrument,4/22/25,4/22/25
XT6TN9WDRMS9,ARCHWAY/ARCH,TMXXXX,6TN9WDRMS,S0FHQ9PJW,Archway,ARCH,Provisional,Referential Instrument,4/22/25,4/22/25
XT327V1DQ8H1,ARKHAM/ARKM,TMXXXX,327V1DQ8H,DWMJLGVWT,Arkham,ARKM,Provisional,Referential Instrument,4/22/25,4/22/25
XTXB10B8VN77,ASSEMBLE/ASM,TMXXXX,XB10B8VN7,3FD6ZRHD2,ASSEMBLE,ASM,Provisional,Referential Instrument,4/23/25,4/23/25
XTM40J9P5N74,JASMYCOIN/JASMY,TMXXXX,M40J9P5N7,VMHH6W9Q7,JasmyCoin,JASMY,Provisional,Referential Instrument,4/23/25,4/23/25
XTPMRD7RBBB6,AXIE INFINITY SHARD/AXS,TMXXXX,PMRD7RBBB,RMVJG1BMQ,Axie Infinity Shard,AXS,Provisional,Referential Instrument,4/23/25,4/23/25
XT4GZZFJMVV0,BADGER/BADGER,TMXXXX,4GZZFJMVV,NN2V3M4PW,Badger,BADGER,Provisional,Referential Instrument,4/23/25,4/23/25
XTZQ5D3PGT30,BALLZ OF STEEL/BALLZ,TMXXXX,ZQ5D3PGT3,RKZD17RF7,Ballz of Steel,BALLZ,Provisional,Referential Instrument,4/23/25,4/23/25
XTJZL9NK5DL0,FC BARCELONA/BAR,TMXXXX,JZL9NK5DL,85PSZKCSZ,FC Barcelona,BAR,Provisional,Referential Instrument,4/23/25,4/23/25
XTH47JTR43K5,CAPYBARA NATION/BARA,TMXXXX,H47JTR43K,M56S4Q7DQ,Capybara Nation,BARA,Provisional,Referential Instrument,4/23/25,4/23/25
XT7XLKBM7K24,HBAR/HBAR,TMXXXX,7XLKBM7K2,1X6KSJ9SD,HBAR,HBAR,Provisional,Referential Instrument,4/23/25,4/23/25
XTSP03807R97,BASIC ATTENTION TOKEN/BAT,TMXXXX,SP03807R9,3XQ8N9BVL,Basic Attention Token,BAT,Provisional,Referential Instrument,4/23/25,4/23/25
XT734CLH4MN3,BIG DOG FINK/BINK,TMXXXX,734CLH4MN,QPP3WJSMP,Big Dog Fink,BINK,Provisional,Referential Instrument,4/23/25,4/23/25
XT708GDXC3C8,TRINCI/BITBEL,TMXXXX,708GDXC3C,ZWKR83MGL,TRINCI,BitBel,Provisional,Referential Instrument,4/23/25,4/23/25
XT5F9L8ZNTQ6,BIXTOKEN/BIX,TMXXXX,5F9L8ZNTQ,P61HJW99N,BIXToken,BIX,Provisional,Referential Instrument,4/23/25,4/23/25
XTWB5DJHNS92,BLAST/BLAST,TMXXXX,WB5DJHNS9,VF43XR02V,Blast,BLAST,Provisional,Referential Instrument,4/23/25,4/23/25
XT200STZX6D3,AGORIC/BLD,TMXXXX,200STZX6D,6JB14WNLK,Agoric,BLD,Provisional,Referential Instrument,4/23/25,4/23/25
XTVNTRFRP5Q7,BLOCKNOTEX/BNOX,TMXXXX,VNTRFRP5Q,S13VT2Z5H,BlockNoteX,BNOX,Provisional,Referential Instrument,4/23/25,4/23/25
XT5CV6W8P9H2,BOME/BOME,TMXXXX,5CV6W8P9H,XNCXCGN7X,BOME,BOME,Provisional,Referential Instrument,4/23/25,4/23/25
XT2LZTX4Z3B2,CHAINLINK TOKEN/LINK,TMXXXX,2LZTX4Z3B,47VTKT2ZZ,ChainLink Token,LINK,Provisional,Referential Instrument,4/23/25,4/23/25
XTLTGRM9BKP8,WRAPPED CHAINLINK/SOLINK,TMXXXX,LTGRM9BKP,LG4RGB1ML,Wrapped Chainlink,soLINK,Provisional,Referential Instrument,4/23/25,4/23/25
XTM958G4WZK7,HECO PEG LINK TOKEN/LINK,TMXXXX,M958G4WZK,K4XQ9W83D,Heco Peg LINK Token,LINK,Provisional,Referential Instrument,4/23/25,4/23/25
XTQ25JPW9GJ8,CHAINLINK/LINK,TMXXXX,Q25JPW9GJ,DQWGHC48L,ChainLink,LINK,Provisional,Referential Instrument,4/23/25,4/23/25
XT2ZSJZK4KN1,CHAINLINK TOKEN/LINK,TMXXXX,2ZSJZK4KN,RTJPLFZSS,ChainLink Token,LINK,Provisional,Referential Instrument,4/23/25,4/23/25
XTT9P944BJ81,CHAINLINK TOKEN/LINK,TMXXXX,T9P944BJ8,B4J86S0KD,Chainlink Token,LINK,Provisional,Referential Instrument,4/23/25,4/23/25
XTHBCDC42G39,CHAINLINK TOKEN/LINK,TMXXXX,HBCDC42G3,HRH14SVJP,ChainLink Token,LINK,Provisional,Referential Instrument,4/23/25,4/23/25
XTH4QKBTJ570,CHAINLINK/LINK,TMXXXX,H4QKBTJ57,1V1LK7H0P,Chainlink,LINK,Provisional,Referential Instrument,4/23/25,4/23/25
XT9ZK2501W65,CHAINLINK TOKEN/LINK,TMXXXX,9ZK2501W6,B48RKHX7Z,ChainLink Token,LINK,Provisional,Referential Instrument,4/23/25,4/23/25
XTG2NX3T8CV6,CHAINLINK TOKEN/LINK,TMXXXX,G2NX3T8CV,C86HKG1MW,ChainLink Token,LINK,Provisional,Referential Instrument,4/23/25,4/23/25
XTQMQKJ4VSV0,BEAUTIFUL PRINCESS DISORDER/BPD,TMXXXX,QMQKJ4VSV,CSFHC7KK7,Beautiful Princess Disorder,BPD,Provisional,Referential Instrument,4/23/25,4/23/25
XTW12PW22KN2,BUSINESS PLATFORM TOMATO COIN/BPTC,TMXXXX,W12PW22KN,V1CW4WD3Z,Business Platform Tomato Coin,BPTC,Provisional,Referential Instrument,4/23/25,4/23/25
XTZK1ZVS3684,BRICKS/BRICK,TMXXXX,ZK1ZVS368,X1JWLTKV4,Bricks,BRICK,Provisional,Referential Instrument,4/23/25,4/23/25
XTSSJDH0R5F5,BITGERT BRISE/BRISE,TMXXXX,SSJDH0R5F,6QNZR6DZP,Bitgert BRISE,BRISE,Provisional,Referential Instrument,4/23/25,4/23/25
XTDS32ZF66F0,BRZ TOKEN/BRZ,TMXXXX,DS32ZF66F,FGZCWWKCV;ZD8MMMF72,BRZ Token,BRZ,Provisional,Referential Instrument,4/23/25,7/31/25
XTFW11L1F9Z3,BITCOIN ZERO/BZX,TMXXXX,FW11L1F9Z,CJ1ZBZ6RQ,Bitcoin Zero,BZX,Provisional,Referential Instrument,4/23/25,4/23/25
XT2991LS0529,CROW WITH KNIFE/CAW,TMXXXX,2991LS052,MBRPVPFWN,crow with knife,CAW,Provisional,Referential Instrument,4/23/25,4/23/25
XTZBF05NGN75,CONCORDIUM/CCD,TMXXXX,ZBF05NGN7,JXWZ7F8HD,Concordium,CCD,Provisional,Referential Instrument,4/23/25,4/23/25
XTD3J4ZQGZ45,CHAINGPT/CGPT,TMXXXX,D3J4ZQGZ4,8PM931M75,ChainGPT,CGPT,Provisional,Referential Instrument,4/23/25,4/23/25
XTS64MW8RJJ1,CKB/CKB,TMXXXX,S64MW8RJJ,BW8H31PTL,CKB,CKB,Provisional,Referential Instrument,4/23/25,4/23/25
XTTP1T71J954,CLOUD/CLOUD,TMXXXX,TP1T71J95,8GP3N73CK,Cloud,CLOUD,Provisional,Referential Instrument,4/23/25,4/23/25
XT6DVXK76XC8,CHILLGUY/CHILLGUY,TMXXXX,6DVXK76XC,V1PRTHTGM,CHILLGUY,CHILLGUY,Provisional,Referential Instrument,4/23/25,4/23/25
XT9DLSF5M054,JUST A CHILL GUY/CHILLGUY,TMXXXX,9DLSF5M05,QWF37346F,Just a chill guy,CHILLGUY,Provisional,Referential Instrument,4/23/25,4/23/25
XTCM0S5GH840,BONE SHIBASWAP/BONE,TMXXXX,CM0S5GH84,4DN2C57B1,Bone ShibaSwap,BONE,Provisional,Referential Instrument,4/23/25,4/23/25
XTC8MX34SMT5,BONE SHIBASWAP/BONE,TMXXXX,C8MX34SMT,F7MLV5V3T,BONE SHIBASWAP,BONE,Provisional,Referential Instrument,4/23/25,4/23/25
XTTHR3ML1F19,CLOVER/CLV,TMXXXX,THR3ML1F1,4JS3WBZDJ,Clover,CLV,Provisional,Referential Instrument,4/23/25,4/23/25
XTKHKFPQZLX3,COCOSTOKENV2/COCOS,TMXXXX,KHKFPQZLX,4SKFT9BB9,CocosTokenV2,COCOS,Provisional,Referential Instrument,4/23/25,4/23/25
XT6KJB18HSF5,COQ INU/COQ,TMXXXX,6KJB18HSF,D5CNHT1GB,Coq Inu,COQ,Provisional,Referential Instrument,4/23/25,4/23/25
XTXJM1XCF640,CIRCUITSOFVALUE/COVAL,TMXXXX,XJM1XCF64,SM9PJ8SVS,CircuitsOfValue,COVAL,Provisional,Referential Instrument,4/23/25,4/23/25
XTSF0HRQBH72,COW PROTOCOL TOKEN/COW,TMXXXX,SF0HRQBH7,JHFGGZR9G,CoW Protocol Token,COW,Provisional,Referential Instrument,4/23/25,4/23/25
XTV1M7B0W8V0,CRYPTOPERFORMANCE COIN/CPC,TMXXXX,V1M7B0W8V,35ZTMBQJX,CryptoPerformance Coin,CPC,Provisional,Referential Instrument,4/23/25,4/23/25
XT8ZH41MQ9N0,COVALENT QUERY TOKEN/CQT,TMXXXX,8ZH41MQ9N,GH18F8X9K,Covalent Query Token,CQT,Provisional,Referential Instrument,4/23/25,4/23/25
XT7LJG0LT9H2,CARRYTOKEN/CRE,TMXXXX,7LJG0LT9H,4MP9XDCZ3,CarryToken,CRE,Provisional,Referential Instrument,4/23/25,4/23/25
XTN4BZ7K5KJ2,ICECREAM FINANCE/CREAM,TMXXXX,N4BZ7K5KJ,R17WX951L,IceCream Finance,CREAM,Provisional,Referential Instrument,4/23/25,4/23/25
XT5HPLWBHDP8,PIXELS/PIXEL,TMXXXX,5HPLWBHDP,ZGTT2QDM5;25K78MWWR,Pixels,PIXEL,Provisional,Referential Instrument,4/23/25,4/23/25
XT4W1FNCX4F5,PIXELVERSE/PIXEL,TMXXXX,4W1FNCX4F,VNTV8K79H;5XMDC8VG3,PixelVerse,PIXEL,Provisional,Referential Instrument,4/23/25,4/23/25
XTK1S7NRV323,DOGELON MARS/ELON,TMXXXX,K1S7NRV32,ZCR8MBTJT;W93DCQ5GP;68MRWFS2D;1PZS436PB,Dogelon Mars,ELON,Provisional,Referential Instrument,4/23/25,4/23/25
XTNSF81BVP21,DOGELON MARS/ELON,TMXXXX,NSF81BVP2,5FWBQM4QC,Dogelon Mars,ELON,Provisional,Referential Instrument,4/23/25,4/23/25
XTTHW1BFN8J1,MEMECOIN/MEME,TMXXXX,THW1BFN8J,CX0WF9HMH,Memecoin,MEME,Provisional,Referential Instrument,4/23/25,4/23/25
XTBPSM7V87F3,MEMETOON/MEME,TMXXXX,BPSM7V87F,7HXK7GPNG,MEMETOON,MEME,Provisional,Referential Instrument,4/23/25,4/23/25
XT4RQ6RS6FR7,MEME ORDINALS/MEME,TMXXXX,4RQ6RS6FR,CPCRLX311,meme Ordinals,MEME,Provisional,Referential Instrument,4/23/25,4/23/25
XTB242WG3524,MEME/MEME,TMXXXX,B242WG352,38JSWB3MJ,MEME,MEME,Provisional,Referential Instrument,4/23/25,4/23/25
XTT2Z387PJG0,MEOW OF MEME/MEME,TMXXXX,T2Z387PJG,5D2CZJLZN,Meow Of Meme,MEME,Provisional,Referential Instrument,4/23/25,4/23/25
XTR4FR6XVNL2,MEME/MEME,TMXXXX,R4FR6XVNL,CLQRKKB2R,MeMe,MeMe,Provisional,Referential Instrument,4/23/25,4/23/25
XTXW3GWJ75G2,ORBS/ORBS,TMXXXX,XW3GWJ75G,QKGS6LGQ4;K6HM1Z15H;NNMB6ZN5S,Orbs,ORBS,Provisional,Referential Instrument,4/23/25,4/23/25
XTM65H972P48,ORBS/ORBS,TMXXXX,M65H972P4,JPV57D9VN,Orbs,ORBS,Provisional,Referential Instrument,4/23/25,4/23/25
XTNVSZM1L0R5,ORBS/ORBS,TMXXXX,NVSZM1L0R,TQHKN71CZ,Orbs,ORBS,Provisional,Referential Instrument,4/23/25,4/23/25
XTLZQ6CQS3W2,ORBS/1ORBS,TMXXXX,LZQ6CQS3W,XXG4KFCTR,Orbs,1ORBS,Provisional,Referential Instrument,4/23/25,4/23/25
XTP6CMK20QP3,WING TOKEN/WING,TMXXXX,P6CMK20QP,60WV8HCPT;MGV6H93B8;NCZ3C80ZQ;BH3XPBG8V,Wing Token,WING,Provisional,Referential Instrument,4/23/25,4/23/25
XT3WW6H8PFK9,CORGIAI/CORGIAI,TMXXXX,3WW6H8PFK,8PGSCW56G;ZRK8Q1C3B;SXLW2X3F6,CorgiAI,CORGIAI,Provisional,Referential Instrument,4/23/25,4/23/25
XTQHL58PB3K5,CORGIAI/CORGIAI,TMXXXX,QHL58PB3K,PPJ86TM9F,CorgiAI,CORGIAI,Provisional,Referential Instrument,4/23/25,4/23/25
XTQ3S9RB2ZT1,WRAPPED SUSHI/SOSUSHI,TMXXXX,Q3S9RB2ZT,36ZD0RH1T,Wrapped SUSHI,soSUSHI,Provisional,Referential Instrument,4/23/25,4/23/25
XT8S32VG3B42,SUSHITOKEN/SUSHI,TMXXXX,8S32VG3B4,HD5LZG9JV,SushiToken,SUSHI,Provisional,Referential Instrument,4/23/25,4/23/25
XT34ZNWRCG33,SUSHITOKEN/SUSHI,TMXXXX,34ZNWRCG3,XZQJDHNPP,SushiToken,SUSHI,Provisional,Referential Instrument,4/23/25,4/23/25
XTM2QL71JV45,SUSHITOKEN/SUSHI,TMXXXX,M2QL71JV4,NGR9V40F4,SushiToken,SUSHI,Provisional,Referential Instrument,4/23/25,4/23/25
XTCN15R7H8G1,SUSHITOKEN/SUSHI,TMXXXX,CN15R7H8G,60G83XVLH,SushiToken,SUSHI,Provisional,Referential Instrument,4/23/25,4/23/25
XTRT70P8N161,SUSHISWAP/SUSHI,TMXXXX,RT70P8N16,58C8BG58J,SushiSwap,SUSHI,Provisional,Referential Instrument,4/23/25,4/23/25
XTQD0MKQL634,SUSHITOKEN/SUSHI,TMXXXX,QD0MKQL63,GCTL8GH23,SushiToken,SUSHI,Provisional,Referential Instrument,4/23/25,4/23/25
XTVWPFN7Z753,NEFTIPEDIA/NFT,TMXXXX,VWPFN7Z75,VKD9H47H5,Neftipedia,NFT,Provisional,Referential Instrument,4/24/25,4/24/25
XT80LKDNJ0K7,NFT PROTOCOL/NFT,TMXXXX,80LKDNJ0K,2JHZC7W6T,NFT Protocol,NFT,Provisional,Referential Instrument,4/24/25,4/24/25
XTKM18K28K81,OCTOPUS NETWORK TOKEN/OCT,TMXXXX,KM18K28K8,S6TLXKRV9,Octopus Network Token,OCT,Provisional,Referential Instrument,4/24/25,4/24/25
XTXPN4V4F959,AURAGI/AGI,TMXXXX,XPN4V4F95,65K3WXMMT,Auragi,AGI,Provisional,Referential Instrument,4/24/25,4/24/25
XTC37CKSH7B4,AGILITY/AGI,TMXXXX,C37CKSH7B,Z5XNR3H8K,Agility,AGI,Provisional,Referential Instrument,4/24/25,4/24/25
XT9NLWN71J72,APEMOVE GAME TOKEN/APE,TMXXXX,9NLWN71J7,FCH8D98XF,ApeMove Game Token,APE,Provisional,Referential Instrument,4/24/25,4/24/25
XTN5VGHBS706,APEXCOIN/APEX,TMXXXX,N5VGHBS70,NLP72SM8D,ApexCoin,ApeX,Provisional,Referential Instrument,4/24/25,4/24/25
XT9NK2RQL2V2,APECOIN/APE,TMXXXX,9NK2RQL2V,81WS5G91V,ApeCoin,APE,Provisional,Referential Instrument,4/24/25,4/24/25
XTQ4XQQSVWM4,ARAW/ARAW,TMXXXX,Q4XQQSVWM,CNHJQ40J6;JP07GJX2P;Q59ZS1S0R;S172HF2CL,ARAW,ARAW,Provisional,Referential Instrument,4/24/25,4/24/25
XTLNMMDVTVL4,APTOSLAUNCH TOKEN/ALT,TMXXXX,LNMMDVTVL,JQWT3K2LS,AptosLaunch Token,ALT,Provisional,Referential Instrument,4/24/25,4/24/25
XTV2TRDW4SJ9,ATOM ATOMICALS/ATOM,TMXXXX,V2TRDW4SJ,S6LQDGV6X;L08F7S17S,ATOM Atomicals,ATOM,Provisional,Referential Instrument,4/24/25,4/24/25
XTH4SGB2GR61,COSMOS POS/ATOM,TMXXXX,H4SGB2GR6,LSHS5Z3CZ,Cosmos PoS,ATOM,Provisional,Referential Instrument,4/24/25,4/24/25
XT4R4XRJVGJ2,ATOM VIA CHANNEL 2/ATOM,TMXXXX,4R4XRJVGJ,ZRXB208K2,Atom via channel 2,ATOM,Provisional,Referential Instrument,4/24/25,4/24/25
XTGKZV2NDR00,BEAT/BEAT,TMXXXX,GKZV2NDR0,TTSCJRSBN,BEAT,BEAT,Provisional,Referential Instrument,4/24/25,4/24/25
XTB040W302T0,METABEAT/BEAT,TMXXXX,B040W302T,QVKZJWWPP;B48QT1QK0,Metabeat,BEAT,Provisional,Referential Instrument,4/24/25,11/18/25
XT6RPKJ40KZ3,AVALANCHE/AVAX,TMXXXX,6RPKJ40KZ,8SMN09W3M,Avalanche,AVAX,Provisional,Referential Instrument,4/24/25,4/24/25
XTF5HB0B8NC8,AVALANCHE/AVAX,TMXXXX,F5HB0B8NC,R8G3N2KJB,Avalanche,AVAX,Provisional,Referential Instrument,4/24/25,4/24/25
XTGQP4WGKWV8,AVALANCHE/AVAX,TMXXXX,GQP4WGKWV,HPDQBWZM7,Avalanche,AVAX,Provisional,Referential Instrument,4/24/25,4/24/25
XTL623VMNPG6,AVALANCHE/AVAX,TMXXXX,L623VMNPG,GKRZC3MSJ,Avalanche,AVAX,Provisional,Referential Instrument,4/24/25,4/24/25
XTCTCV2XD6S6,AVALANCHE/AVAX,TMXXXX,CTCV2XD6S,2QRVCJRG3,Avalanche,AVAX,Provisional,Referential Instrument,4/24/25,4/24/25
XTG8G7KPRTC7,WRAPPED AVAX/AVAX,TMXXXX,G8G7KPRTC,ZDVJ27GFR,Wrapped AVAX,AVAX,Provisional,Referential Instrument,4/24/25,4/24/25
XTBL5WXDVPL4,AVALANCHE/AVAX,TMXXXX,BL5WXDVPL,BX96MW7KV,Avalanche,AVAX,Provisional,Referential Instrument,4/24/25,4/24/25
XT1095JKSKZ2,WRAPPED AVAX/AVAX,TMXXXX,1095JKSKZ,T4KZZQ8M5,Wrapped AVAX,AVAX,Provisional,Referential Instrument,4/24/25,4/24/25
XT33SD74ZSP4,AVALANCHE/AVAX,TMXXXX,33SD74ZSP,KJX2Z12S2,Avalanche,AVAX,Provisional,Referential Instrument,4/24/25,4/24/25
XT5R440J5JC1,WRAPPED AVAX/AVAX,TMXXXX,5R440J5JC,D7HWJF6WZ,Wrapped AVAX,AVAX,Provisional,Referential Instrument,4/24/25,4/24/25
XT5BK9B0WR80,AVALANCHE/AVAX,TMXXXX,5BK9B0WR8,WQRD710WG,Avalanche,AVAX,Provisional,Referential Instrument,4/24/25,4/24/25
XTJP7GM81HS8,AVAX/AVAX,TMXXXX,JP7GM81HS,20L9H5D4F,AVAX,AVAX,Provisional,Referential Instrument,4/24/25,4/24/25
XTDG9PPWNZL7,BOSON TOKEN/BOSON,TMXXXX,DG9PPWNZL,DWCNJC6X5,Boson Token,BOSON,Provisional,Referential Instrument,4/24/25,4/24/25
XTQM2WP11G25,BOSON TOKEN/BOSON,TMXXXX,QM2WP11G2,4RRFC6PVW,Boson Token,BOSON,Provisional,Referential Instrument,4/24/25,4/24/25
XTVTQ1NHPQ03,PEPE COIN/PEPE,TMXXXX,VTQ1NHPQ0,TGKS7TRQT,Pepe Coin,PEPE,Provisional,Referential Instrument,4/24/25,4/24/25
XTGR9L526G94,PEPE 2 0/PEPE20,TMXXXX,GR9L526G9,BTKVSX8GP,Pepe 2 0,PEPE20,Provisional,Referential Instrument,4/24/25,4/24/25
XTCWG7NFJ8X6,PEPECOIN/PEPE,TMXXXX,CWG7NFJ8X,TVRL92VD9,Pepecoin,PEPE,Provisional,Referential Instrument,4/24/25,4/24/25
XT9TFJFP02C2,PEPE COMMUNITY/PEPE,TMXXXX,9TFJFP02C,TJRRPX0XC,Pepe Community,PEPE,Provisional,Referential Instrument,4/24/25,4/24/25
XTVFD1JT4ND8,PEPE COIN/PEPE,TMXXXX,VFD1JT4ND,TD9P9R111,Pepe Coin,PEPE,Provisional,Referential Instrument,4/24/25,4/24/25
XT2MWQ2XD616,WRAPPED PEPE/WPEPE,TMXXXX,2MWQ2XD61,QTLVF7VNL,Wrapped Pepe,WPEPE,Provisional,Referential Instrument,4/24/25,4/24/25
XTL89BP19NM9,PEPE COIN/PEPE,TMXXXX,L89BP19NM,VRN451371,Pepe Coin,PEPE,Provisional,Referential Instrument,4/24/25,4/24/25
XTG0ZWJDFWT2,PEPEBSC/PEPE,TMXXXX,G0ZWJDFWT,354107NWV,PEPEBSC,PEPE,Provisional,Referential Instrument,4/24/25,4/24/25
XTKBVJD17Z81,PEPECOIN ON SOL/PEPE,TMXXXX,KBVJD17Z8,1D1FZF75M,pepecoin on SOL,PEPE,Provisional,Referential Instrument,4/24/25,4/24/25
XT5XBDJXR9F6,ARBI PEPE/PEPE,TMXXXX,5XBDJXR9F,P756V1FDJ,Arbi pepe,PEPE,Provisional,Referential Instrument,4/24/25,4/24/25
XTN3K0QRXXM9,PEPE/PEPE,TMXXXX,N3K0QRXXM,G0NFT3W7B,Pepe,PEPE,Provisional,Referential Instrument,4/24/25,4/24/25
XTJZCFQ06MH9,PEPE/PEPEBOMB,TMXXXX,JZCFQ06MH,CTC433GV4,pepe,PEPEBOMB,Provisional,Referential Instrument,4/24/25,4/24/25
XTNV43FQVC47,PEPE/PEPE,TMXXXX,NV43FQVC4,JDMTZ72DT,Pepe,PEPE,Provisional,Referential Instrument,4/24/25,4/24/25
XT5KM2SVS1Z0,BIGONE TOKEN/ONE,TMXXXX,5KM2SVS1Z,4HHHB1D4R;GZJW1N2J0;6VT2WXN1J,BigONE Token,ONE,Provisional,Referential Instrument,4/24/25,4/24/25
XTN5WVKG71N5,ONE TOKEN/ONE,TMXXXX,N5WVKG71N,L3326R53L,ONE Token,ONE,Provisional,Referential Instrument,4/24/25,4/24/25
XT5D3R92RHZ7,ONE/ONE,TMXXXX,5D3R92RHZ,3VRWM4P0P,ONE,ONE,Provisional,Referential Instrument,4/24/25,4/24/25
XT4XGV1NLRS2,FOX /FOX ,TMXXXX,4XGV1NLRS,3PW25G3LN,FOX ,FOX ,Provisional,Referential Instrument,4/24/25,4/24/25
XT1RQFJT6CD2,FARM REWARD TOKEN/FARM,TMXXXX,1RQFJT6CD,V6SHJRDFL,FARM Reward Token,FARM,Provisional,Referential Instrument,4/24/25,4/24/25
XT4M0KZ65163,FUSE/FUSE,TMXXXX,4M0KZ6516,5FWDV3WTT,Fuse,FUSE,Provisional,Referential Instrument,4/24/25,4/24/25
XTXR6VN8C390,FUNCTION X/FX,TMXXXX,XR6VN8C39,FHB7HH7LB,Function X,FX,Provisional,Referential Instrument,4/24/25,4/24/25
XTJ47SW260D5,DFX FINANCE/DFX,TMXXXX,J47SW260D,GNHMPK5WX;GTPBJP6N7;248SVDMTH,DFX Finance,DFX,Provisional,Referential Instrument,4/24/25,4/24/25
XTJQGMWFSXV3,GRAVITY/G,TMXXXX,JQGMWFSXV,BXZSQVNMR,Gravity,G,Provisional,Referential Instrument,4/24/25,4/24/25
XTWSVMG07GB7,GEKKO/GEKKO,TMXXXX,WSVMG07GB,16Z11ZZ5J,Gekko,GEKKO,Provisional,Referential Instrument,4/24/25,4/24/25
XTKM4XJWNGZ8,GELATO NETWORK TOKEN/GEL,TMXXXX,KM4XJWNGZ,PN2GV574X,Gelato Network Token,GEL,Provisional,Referential Instrument,4/24/25,4/24/25
XTV7LB71X8M2,EVERIPEDIA IQ/IQ,TMXXXX,V7LB71X8M,1W3D02C0L;XS8K9FFDP,Everipedia IQ,IQ,Provisional,Referential Instrument,4/24/25,4/24/25
XTWBNR01NWS9,GOAT/GOAT,TMXXXX,WBNR01NWS,MV8WZ76G5,GOAT,GOAT,Provisional,Referential Instrument,4/24/25,4/24/25
XTMH65CS9LN8,GME/GME,TMXXXX,MH65CS9LN,29Q4954QS,GME,GME,Provisional,Referential Instrument,4/24/25,4/24/25
XTF9ZFS5JRK9,GODS UNCHAINED/GODS,TMXXXX,F9ZFS5JRK,W7VN90PTK,Gods Unchained,GODS,Provisional,Referential Instrument,4/24/25,4/24/25
XTP26W9NTCV3,2407061710000GSFTOKEN/GSFF,TMXXXX,P26W9NTCV,TCFS8P4NR,2407061710000GSFTOKEN,GSFF,Provisional,Referential Instrument,4/24/25,4/24/25
XTBFS17VL399,OILXCOIN/OXC,TMXXXX,BFS17VL39,L503PSCJ9,OilXCoin,OXC,Reserved,Referential Instrument,4/24/25,4/24/25
XTMS8TW0GNX5,HOP/HOP,TMXXXX,MS8TW0GNX,V9RDNLSMZ,Hop,HOP,Provisional,Referential Instrument,4/25/25,4/25/25
XTH226WMPQR2,CANTO/CANTO,TMXXXX,H226WMPQR,VB1MQLJ23,Canto,CANTO,Provisional,Referential Instrument,4/25/25,4/25/25
XT83S647JGX1,CANTO/CANTO,TMXXXX,83S647JGX,Q37G8Z0ZQ,Canto,CANTO,Provisional,Referential Instrument,4/25/25,4/25/25
XTHVNVHWNC18,HIFI FINANCE/HIFI,TMXXXX,HVNVHWNC1,9Q0BZD6BD,Hifi Finance,HIFI,Provisional,Referential Instrument,4/25/25,4/25/25
XTZL0B2FGZL1,HAPI/HAPI,TMXXXX,ZL0B2FGZL,1Z19CSSGT,HAPI,HAPI,Provisional,Referential Instrument,4/25/25,4/25/25
XTSQSXQZWPN1,INVERSE DAO/INV,TMXXXX,SQSXQZWPN,5MNV1WP0H,Inverse DAO,INV,Provisional,Referential Instrument,4/25/25,4/25/25
XTK76W4K1XQ7,GEOJAM/JAM,TMXXXX,K76W4K1XQ,1ZQJ6D6XT,Geojam,JAM,Provisional,Referential Instrument,4/25/25,4/25/25
XT1830S10603,VALLEYDAO/GROW,TMXXXX,1830S1060,P6K1Z4ZXF,ValleyDAO,GROW,Provisional,Referential Instrument,4/25/25,4/25/25
XTCBFKG0PPW9,GRAPH TOKEN/GRT,TMXXXX,CBFKG0PPW,WGJSRNZGM,Graph Token,GRT,Provisional,Referential Instrument,4/25/25,4/25/25
XTZ7SJ9VF4R5,GRAPH TOKEN/GRT,TMXXXX,Z7SJ9VF4R,RLJ8P4V0G,Graph Token,GRT,Provisional,Referential Instrument,4/25/25,4/25/25
XTHKW38CMSN7,THE GRAPH/GRT,TMXXXX,HKW38CMSN,82N8V6G78,The Graph,GRT,Provisional,Referential Instrument,4/25/25,4/25/25
XTSRVGR1ZCC3,GRAPH TOKEN/GRT,TMXXXX,SRVGR1ZCC,JHGPNC767,Graph Token,GRT,Provisional,Referential Instrument,4/25/25,4/25/25
XTM1RG4P7506,AAVE/AAVE,TMXXXX,M1RG4P750,T4J32WNT8,Aave,AAVE,Provisional,Referential Instrument,4/25/25,4/25/25
XTB00W1LRFX3,AAVE TOKEN/AAVE,TMXXXX,B00W1LRFX,7CMGPDPPD,Aave Token,AAVE,Provisional,Referential Instrument,4/25/25,4/25/25
XTTZ8RRF8S68,AAVE TOKEN/AAVE,TMXXXX,TZ8RRF8S6,J9B7J1CPD,Aave Token,AAVE,Provisional,Referential Instrument,4/25/25,4/25/25
XTMV10RXC247,JUPITER PERPS LP/JLP,TMXXXX,MV10RXC24,62DDW4B6S,Jupiter Perps LP,JLP,Provisional,Referential Instrument,4/25/25,4/25/25
